4.8027,4.3528,0
3.8961,2.4773,0
3.0294,5.1474,0
2.2524,2.9597,0
3.084,5.9453,0
2.0024,3.3386,0
2.9126,3.7804,1
3.9421,5.0893,0
2.9125,2.6419,0
4.1928,4.4638,0
2.5018,4.7357,1
3.4375,4.5379,1
3.33,3.2729,1
1.5999,4.4552,0
2.4781,3.0205,0
4.0049,4.2988,0
1.8622,3.4482,0
2.8468,4.1893,1
2.0258,3.1842,0
2.0205,4.4131,0
2.0785,3.508,0
3.8231,3.1481,0
3.0066,1.7935,0
3.3741,4.4706,1
2.4448,5.7385,0
2.8754,3.4446,1
3.837,5.4389,0
1.7125,3.8153,0
2.2415,3.1878,0
4.0206,4.0826,0
4.6944,3.5917,0
2.1368,4.6944,0
3.4393,3.1407,1
1.7531,4.1294,0
3.6577,4.2878,1
3.1331,4.1272,1
1.9862,4.2865,0
3.509,3.5764,1
4.2645,2.521,0
2.8424,4.3381,1
2.1014,3.0544,0
1.882,5.1136,0
1.7581,3.692,0
3.3985,4.8627,1
3.3394,5.7243,0
2.2164,3.6606,1
3.754,3.3982,1
1.9344,5.1117,0
4.4874,4.3169,0
0.87227,4.0373,0
2.7262,4.1422,1
3.7533,3.261,0
3.0123,5.0498,0
3.0491,3.5401,1
2.4915,5.1101,0
4.9653,3.5139,0
2.5397,5.4559,0
3.698,4.2971,1
4.2113,0.8973,0
2.6602,3.8174,1
4.4486,5.26,0
3.4439,3.6811,1
1.5122,3.3494,0
2.5287,4.4488,1
2.8548,5.464,0
3.6379,4.7419,1
3.7127,4.1133,1
3.6971,4.5152,1
1.553,4.5183,0
1.4742,3.8199,0
4.3455,4.3976,0
3.8234,3.9871,1
3.4122,4.7015,1
4.5462,4.6211,0
4.8469,2.5725,0
2.2277,3.4531,1
3.0419,2.7695,0
3.4311,4.0961,1
3.1204,1.7223,0
3.2028,3.882,1
3.1942,5.0582,0
4.0866,4.4363,0
0.25128,5.4115,0
2.9941,3.9854,1
2.7496,3.4622,1
2.5313,2.1652,0
3.144,6.6355,0
3.5342,4.2908,1
2.7151,5.0656,0
3.0181,4.5352,1
1.3501,3.6127,0
1.8857,3.6804,0
2.6267,1.4755,0
2.8296,2.9937,0
1.933,3.5758,0
1.8194,3.3388,0
3.6129,4.7276,1
3.1348,4.4566,1
4.3769,3.4938,0
3.5457,2.8154,0
1.8344,4.7818,0
0.78143,3.9196,0
3.1392,4.3342,1
2.7729,4.346,1
3.5546,3.8805,1
3.914,4.7162,0
2.7998,4.2279,1
3.1488,4.0467,1
2.2786,2.9353,0
4.2013,4.0399,0
3.0519,4.9169,1
2.4674,3.5912,1
2.5425,4.4011,1
4.8183,4.635,0
3.508,7.3306,0
3.4204,3.2815,1
3.3369,3.796,1
3.4543,3.5701,1
3.4723,2.467,0
3.0064,4.1837,1
4.7116,4.3254,0
2.7606,3.6375,1
2.1566,3.955,1
2.5872,3.8976,1
4.183,3.6978,0
3.7815,3.1464,0
4.172,3.2807,0
2.7858,3.083,1
3.1509,4.6989,1
1.1857,3.9741,0
3.9456,4.3281,0
2.8925,3.2989,1
3.056,1.8337,0
4.0135,4.0498,0
2.7266,4.6261,1
3.4308,5.1436,0
2.2822,2.1783,0
2.4682,4.2969,1
3.5417,4.1585,1
2.7882,4.0461,1
1.4343,3.8894,0
2.4621,5.9447,0
5.9095,2.842,0
3.4928,4.2014,1
3.2151,4.4418,1
2.591,2.0233,0
1.1805,4.4388,0
3.1356,5.458,0
-0.078963,3.7132,0
2.0766,3.7087,1
1.5449,2.5438,0
2.7867,4.3031,1
4.0736,5.0366,0
3.5159,2.7426,0
2.5563,2.6486,0
1.3735,3.3996,0
2.4668,4.0961,1
1.8144,5.1207,0
3.4295,4.5621,1
2.4144,3.9177,1
4.4167,3.1564,0
2.8826,4.0609,1
1.4811,4.5389,0
3.0792,3.2782,1
3.7174,4.23,1
2.5041,4.2701,1
3.6177,5.3266,0
3.3393,5.5561,0
3.3844,2.1368,0
2.6735,5.0945,0
2.8724,3.3505,1
2.8657,2.6876,0
2.8715,3.3936,1
1.5443,3.5226,0
2.9817,4.3124,1
1.8096,3.7842,0
3.1279,2.6479,0
1.8336,3.6517,0
4.3628,2.0927,0
3.821,5.5823,0
2.4608,3.3563,1
5.0646,4.6954,0
4.1394,4.6673,0
3.8534,3.3456,0
0.92725,2.4728,0
1.7342,2.4684,0
2.2977,4.807,0
2.6723,3.8803,1
1.6884,5.0629,0
3.6551,3.5321,1
2.4773,1.0727,0
2.8346,2.9149,0
2.4515,4.7957,1
2.9117,4.2078,1
4.3722,5.8707,0
1.1695,4.3465,0
2.0385,2.2069,0
2.5291,6.4827,0
3.5547,5.073,0
1.9769,2.5401,0
2.4752,4.221,1
3.7035,3.9555,1
1.7721,3.2422,0
4.0476,2.1863,0
3.3422,3.0531,0
3.5699,4.2746,1
2.9851,3.4441,1
2.0025,3.1429,0
1.4005,4.0491,0
3.1534,6.6058,0
3.7156,4.2456,1
3.7242,4.7693,0
2.914,3.4586,1
4.6481,2.4426,0
3.185,2.8729,0
2.597,4.5423,1
3.1052,4.0482,1
2.384,3.9529,1
3.6875,4.8609,0
4.5568,6.0811,0
4.0401,4.9629,0
3.2483,3.6652,1
1.6392,4.3011,0
2.3633,4.9411,0
3.403,4.0704,1
2.9234,5.4734,0
4.3824,5.236,0
3.6609,4.5992,1
1.5663,2.4436,0
3.633,2.8039,0
3.6686,2.9911,0
4.7507,5.0476,0
3.0853,3.9741,1
3.263,5.9011,0
1.4246,3.8796,0
2.5397,3.9895,1
1.5065,3.7759,0
2.852,5.2839,0
2.2205,5.0538,0
1.7119,4.1866,0
2.9955,3.4997,1
2.1593,3.6246,1
4.2678,3.637,0
5.2274,4.6812,0
3.1527,5.0139,0
3.2823,5.645,0
1.0417,5.0382,0
4.4974,2.9221,0
2.3762,5.006,0
3.3909,4.1265,1
2.7987,3.2908,1
3.3436,3.7992,1
2.9136,3.8557,1
3.1307,4.002,1
1.9359,4.1417,0
3.1327,3.8645,1
1.5116,3.5554,0
2.8914,5.2325,0
3.1826,5.4471,0
2.7216,4.5451,1
3.3257,4.0698,1
3.885,5.4222,0
1.406,3.6312,0
1.5446,3.6986,0
2.3802,4.0568,1
3.4282,4.9961,0
3.3457,3.8981,1
2.6447,4.5492,1
3.5801,3.8999,1
5.0788,4.223,0
1.921,2.022,0
2.1539,5.3967,0
1.17,5.0066,0
3.1336,2.9398,0
3.7948,1.5251,0
2.6285,5.6568,0
4.09,4.0591,0
2.7684,4.9339,1
3.2437,4.5929,1
4.0139,4.4137,0
3.5879,5.1736,0
3.3157,4.476,1
4.4265,2.295,0
2.0859,4.6797,0
2.5353,3.6597,1
3.2962,4.1939,1
2.643,4.2196,1
2.4361,4.3432,1
3.7204,3.4423,1
2.4924,3.4286,1
3.3951,2.9258,0
2.8166,5.097,0
2.5642,4.0939,1
3.4573,4.4532,1
3.2911,5.0348,0
1.0263,2.844,0
2.6609,2.8652,0
1.9214,3.8237,0
3.1119,4.6906,1
2.2825,3.1311,0
2.9858,3.2485,1
4.2536,4.5342,0
4.7018,4.3143,0
3.7985,4.5571,1
1.4019,4.6925,0
4.4672,5.0445,0
4.0751,2.2633,0
3.2534,4.1447,1
5.4305,4.3683,0
2.539,2.2986,0
4.7937,4.0932,0
1.8935,5.0674,0
2.6028,2.4792,0
1.8274,4.0423,0
3.5626,3.4239,1
3.3639,4.707,1
2.3488,2.8777,0
1.593,2.8695,0
0.30239,5.2947,0
2.0464,4.4822,0
1.5655,5.37,0
3.6611,4.8671,0
4.0774,4.6154,0
0.99784,4.1201,0
1.2526,2.6782,0
2.5211,3.9932,1
3.9473,4.2062,1
4.2532,4.5066,0
4.4705,3.0876,0
2.6036,4.0913,1
2.3424,5.7182,0
1.9662,3.4486,0
3.5509,4.1061,1
3.7648,4.1776,1
1.4699,3.0825,0
2.8602,4.3621,1
2.4687,4.2116,1
3.6022,1.6229,0
4.1439,6.2158,0
4.1995,5.3753,0
3.4875,5.2109,0
2.5813,4.8576,1
2.5223,3.6577,1
1.8257,2.8009,0
4.1643,3.5302,0
2.1016,4.5026,0
1.0527,5.9107,0
2.173,2.998,0
4.4511,5.8676,0
3.2528,2.9477,0
2.6332,4.8036,1
3.2043,3.9273,1
3.3884,2.048,0
3.4379,6.4997,0
2.8197,2.7934,0
5.2844,3.2926,0
4.0582,3.5491,0
0.52305,3.6246,0
2.0486,4.2129,1
2.9675,4.3293,1
3.4972,6.0921,0
2.7152,5.4218,0
2.9541,4.9632,1
2.6751,3.3426,1
1.6836,5.0743,0
5.1298,3.8011,0
2.8039,3.7113,1
5.3247,4.5459,0
2.1098,2.8046,0
2.7428,1.5949,0
1.6912,3.5865,0
2.1444,3.1566,0
3.902,4.8534,0
3.7558,3.7375,1
2.1245,5.4396,0
3.151,3.4752,1
2.5596,4.6263,1
3.8276,4.4904,1
2.2307,4.3921,1
4.5558,3.0307,0
1.4496,4.0602,0
3.2907,3.8734,1
1.487,3.4228,0
2.2743,3.6948,1
1.9244,3.5167,0
4.5488,3.6897,0
2.8375,3.1385,1
3.3258,2.78,0
1.5581,3.3545,0
2.0399,3.7109,0
3.3476,5.0004,0
2.8969,3.4119,1
3.6606,5.5575,0
4.1571,2.6386,0
2.0806,5.9001,0
2.0295,4.1779,1
3.4561,1.8334,0
2.8792,4.7069,1
3.0129,1.7747,0
2.1144,4.3412,1
2.0514,6.2512,0
3.4468,3.8339,1
4.5601,4.487,0
2.6535,4.673,1
4.1082,3.625,0
4.3697,4.8205,0
4.072,3.6251,0
4.5164,4.8785,0
3.3588,3.002,0
1.3858,4.0705,0
2.1762,3.7095,1
2.8454,3.2217,1
1.5481,4.0886,0
2.4758,2.5263,0
4.2747,2.3602,0
2.2195,2.5467,0
3.203,3.1966,1
3.2813,4.8426,1
4.8452,4.0498,0
2.7482,5.248,0
3.6454,4.9871,0
1.7687,3.5189,0
2.1229,2.6392,0
3.3265,4.0277,1
3.5244,3.6522,1
2.5278,5.2241,0
3.2747,3.2664,1
2.3273,5.5796,0
3.5742,4.2543,1
2.2977,4.4644,1
3.2513,3.285,1
3.3524,2.9842,0
4.4329,3.824,0
1.8905,4.0213,0
3.2138,2.5391,0
1.2736,4.1104,0
3.1268,3.2313,1
3.7843,4.4214,1
1.9328,4.9763,0
2.7949,2.1091,0
4.2286,3.2744,0
4.6558,3.7289,0
3.002,1.7484,0
4.4858,1.4059,0
2.8414,2.3065,0
2.1261,4.8954,0
2.8962,5.6186,0
1.2574,3.3621,0
2.1737,3.5484,1
2.3788,4.1777,1
4.3784,4.8145,0
3.2226,4.8798,1
5.0441,6.506,0
3.4451,4.4728,1
3.3536,2.832,0
2.7763,6.3186,0
2.1085,3.0021,0
3.1695,3.295,1
2.6239,4.9072,1
1.4427,4.1755,0
3.5149,4.0682,1
2.835,4.0059,1
3.262,2.6604,0
2.4796,2.7145,0
3.6854,2.3235,0
2.4015,4.7559,1
3.3558,3.1042,1
3.6682,2.2654,0
2.8746,4.4766,1
2.0796,3.746,1
3.2386,2.6968,0
4.0772,4.2903,0
0.82196,4.4397,0
3.114,4.5034,1
3.1411,3.3899,1
3.35,3.6461,1
2.6213,3.5679,1
3.3382,4.1645,1
2.4459,4.5105,1
3.2553,5.6428,0
4.1481,3.3849,0
2.9092,3.3713,1
1.9208,3.8234,0
2.8966,5.1613,0
3.4341,3.6015,1
2.7298,4.9284,1
4.6613,3.2644,0
2.5588,3.144,1
2.5749,5.8131,0
4.6297,4.8603,0
3.2986,4.5678,1
3.5353,4.0066,1
4.3336,3.4002,0
2.3448,5.1752,0
2.8143,5.1313,0
3.8695,2.2381,0
2.2033,2.8482,0
3.2389,3.6317,1
1.8366,5.4841,0
3.5093,4.3911,1
5.2357,5.3077,0
2.8375,3.4228,1
2.5977,4.4771,1
4.6611,3.3785,0
2.062,2.1249,0
2.6234,4.3078,1
2.9672,4.039,1
3.607,3.2383,1
1.911,3.4501,0
2.0322,3.2206,0
3.3044,4.5205,1
2.8109,2.9592,0
1.324,4.5919,0
1.2764,3.7084,0
1.2679,3.7638,0
3.0198,3.1232,1
3.4531,3.1632,1
3.6671,3.3271,1
1.938,3.0803,0
0.98916,3.2936,0
3.5922,3.3579,1
2.9158,2.4803,0
2.9823,2.2546,0
2.5939,0.87109,0
2.6884,4.5457,1
4.9018,3.0253,0
2.8462,4.221,1
3.5108,3.6058,1
0.8287,4.8378,0
1.5127,4.3794,0
2.2183,5.4796,0
3.1468,4.2382,1
3.3617,4.539,1
5.5098,3.6213,0
1.2427,3.0853,0
1.2719,2.2758,0
2.7188,2.6287,0
2.1306,5.7607,0
1.9614,2.7018,0
3.9529,4.512,0
2.5733,4.0683,1
3.4685,4.6894,1
3.2034,3.7762,1
1.3993,3.7263,0
3.7659,4.6301,1
2.7437,3.6833,1
2.3378,4.2417,1
2.8468,5.4169,0
3.3933,4.6191,1
4.105,3.4052,0
3.1021,3.7238,1
1.2753,5.4166,0
3.8343,2.2156,0
2.4535,4.3183,1
4.8452,5.5468,0
3.61,4.0114,1
3.6541,4.1988,1
2.659,4.9661,0
2.1567,6.3077,0
2.2701,4.9552,0
1.7034,3.4342,0
2.1763,4.0056,1
4.1819,3.3141,0
2.4017,4.0108,1
2.9404,1.5609,0
4.5574,2.9937,0
2.5013,4.5598,1
2.7986,4.478,1
3.6913,2.6691,0
3.1994,4.5121,1
3.4626,4.2008,1
2.6216,5.045,0
2.8231,4.2,1
4.6199,3.0574,0
5.0215,3.1033,0
2.9656,2.7626,0
2.2259,4.2386,1
2.9092,4.8457,1
2.4226,3.5746,1
2.2814,3.6764,1
1.0256,3.4513,0
1.4499,1.7996,0
2.9706,2.7369,0
2.3529,3.5836,1
4.3223,4.3269,0
1.1488,3.1559,0
2.0713,2.7858,0
3.5028,2.8938,0
3.469,4.7967,1
2.5598,4.2774,1
1.9966,4.1436,0
0.62875,4.7804,0
2.5242,4.8574,1
3.4695,3.3744,1
2.879,2.2771,0
1.6308,2.5422,0
3.9558,4.9008,0
3.737,4.4708,1
2.8096,2.6064,0
3.0822,3.5853,1
3.0736,3.9359,1
3.1784,4.118,1
3.7718,3.9388,1
2.6397,3.169,1
4.589,5.1035,0
1.8553,3.5001,0
2.678,3.0506,0
2.1991,2.0387,0
2.3343,2.7243,0
1.3481,6.7566,0
4.1657,3.4028,0
3.0763,5.4835,0
2.8731,3.4793,1
3.0962,5.022,0
2.2892,3.4057,1
2.63,3.289,1
3.8974,4.3546,1
2.9334,4.1596,1
3.511,4.6944,1
3.6554,3.4954,1
4.0282,4.5584,0
2.465,3.3002,1
2.2547,4.8246,0
3.3794,4.6634,1
2.0572,4.2968,1
4.1756,2.9428,0
1.9267,2.35,0
4.0916,3.3998,0
4.6264,4.1242,0
1.7115,2.4632,0
4.1821,4.5133,0
3.519,5.6126,0
3.1157,3.5296,1
2.762,3.8549,1
2.8143,2.971,0
3.8829,3.9415,1
2.3533,3.1181,0
2.3902,5.0338,0
6.0903,4.7701,0
4.5915,4.233,0
4.0873,3.7178,0
3.958,5.6306,0
2.9746,1.842,0
1.2604,4.3522,0
2.809,4.6716,1
3.7614,4.0455,1
3.6716,5.3225,0
4.6044,3.217,0
4.2222,4.0608,0
3.4538,5.3649,0
2.4483,3.1045,0
2.7173,5.2601,0
3.5106,2.2331,0
2.529,3.7712,1
2.5552,5.4282,0
4.4544,4.5506,0
2.8662,3.9948,1
1.4188,4.2578,0
0.80725,3.0936,0
3.2452,2.5033,0
2.5209,1.9132,0
2.6026,4.6051,1
2.8604,2.0787,0
3.0372,4.3943,1
1.9809,2.189,0
2.9747,4.5026,1
0.80434,4.2751,0
2.0661,4.1659,1
2.6058,3.6186,1
3.2774,5.2564,0
3.2778,4.8439,1
4.2668,2.7641,0
4.6823,3.479,0
3.445,4.4152,1
2.1734,3.6209,1
3.5333,5.0747,0
4.2527,2.7407,0
4.1283,4.5245,0
3.1025,4.7245,1
1.5444,4.3452,0
1.7113,4.2472,0
2.6339,2.6433,0
3.5206,5.6639,0
2.4106,3.86,1
1.4312,2.7338,0
4.321,3.0103,0
2.5474,2.5543,0
4.0004,3.0652,0
3.4371,4.6111,1
1.6947,3.6697,0
3.0551,4.1905,1
3.6739,4.8082,0
2.3143,3.3328,1
2.3057,4.7573,0
3.3203,3.8142,1
1.9622,3.7035,0
2.3183,4.3302,1
4.3258,3.8261,0
2.6562,3.421,1
3.4547,5.7002,0
2.5112,4.0485,1
1.4563,4.0218,0
2.5216,3.5959,1
2.4385,2.5308,0
3.2011,5.2516,0
2.497,3.0373,0
4.0104,4.1136,0
0.94419,4.0565,0
3.389,5.1479,0
2.4678,3.7469,1
3.9646,3.1816,0
3.0682,3.4345,1
4.6319,4.1372,0
2.5915,3.8093,1
2.6825,2.5284,0
3.4753,5.0339,0
4.0535,3.521,0
1.7921,6.5222,0
0.34995,3.9851,0
2.8096,3.7456,1
3.2489,4.0857,1
4.5232,4.2213,0
2.7393,4.5476,1
3.0918,6.6269,0
3.6705,2.057,0
2.3815,2.9877,0
1.986,3.316,0
2.7701,4.308,1
1.2234,3.6243,0
3.5055,4.5624,1
1.9636,2.6096,0
1.4444,5.1549,0
3.0585,4.2649,1
3.4784,4.3298,1
2.7655,2.77,0
3.5309,3.4046,1
3.7542,4.1642,1
3.6819,3.2345,0
2.7921,4.8157,1
3.2653,3.3646,1
2.4477,3.2114,1
4.5097,4.4672,0
2.28,3.1043,0
1.8474,4.9698,0
2.3738,2.4862,0
2.3057,3.2673,0
1.7215,6.0344,0
1.7231,3.1507,0
4.7293,3.5335,0
3.0671,4.2778,1
2.0762,4.3561,1
4.0671,6.9286,0
2.0416,5.3997,0
4.5342,3.493,0
2.7084,4.6644,1
2.2313,5.4214,0
4.3203,3.9507,0
2.4423,1.572,0
3.0089,3.6929,1
3.7272,2.7009,0
3.2904,4.5847,1
2.361,3.8916,1
0.89371,5.049,0
2.2179,2.9853,0
3.6825,5.1535,0
4.0764,2.8378,0
3.2456,5.513,0
3.9271,4.1797,1
3.3228,5.1931,0
4.4523,2.5727,0
4.4991,4.8635,0
2.4167,3.4057,1
3.0202,2.4613,0
3.6013,5.262,0
4.2833,4.4108,0
3.1477,3.842,1
2.4852,4.2282,1
2.9701,3.5159,1
1.667,2.6384,0
2.4678,1.8881,0
2.1405,2.2837,0
3.1823,3.5305,1
2.7559,4.6721,1
4.1457,3.895,0
3.1964,4.1343,1
1.8665,3.5455,0
3.4393,4.3127,1
2.0048,4.8142,0
